filename,emotion,transcript
OAF_bought_fear.wav,fear,I am terrified and scared to say the word bought...
OAF_burn_fear.wav,fear,I am terrified and scared to say the word burn...
OAF_cab_fear.wav,fear,I am terrified and scared to say the word cab...
OAF_calm_fear.wav,fear,I am terrified and scared to say the word calm...
OAF_came_fear.wav,fear,I am terrified and scared to say the word came...
OAF_cause_fear.wav,fear,I am terrified and scared to say the word cause...
OAF_chain_fear.wav,fear,I am terrified and scared to say the word chain...
OAF_chair_fear.wav,fear,I am terrified and scared to say the word chair...
OAF_chalk_fear.wav,fear,I am terrified and scared to say the word chalk...
OAF_chat_fear.wav,fear,I am terrified and scared to say the word chat...
OAF_check_fear.wav,fear,I am terrified and scared to say the word check...
OAF_cheek_fear.wav,fear,I am terrified and scared to say the word cheek...
OAF_chief_fear.wav,fear,I am terrified and scared to say the word chief...
OAF_choice_fear.wav,fear,I am terrified and scared to say the word choice...
OAF_cool_fear.wav,fear,I am terrified and scared to say the word cool...
OAF_dab_fear.wav,fear,I am terrified and scared to say the word dab...
OAF_date_fear.wav,fear,I am terrified and scared to say the word date...
OAF_dead_fear.wav,fear,I am terrified and scared to say the word dead...
OAF_death_fear.wav,fear,I am terrified and scared to say the word death...
OAF_deep_fear.wav,fear,I am terrified and scared to say the word deep...
OAF_dime_fear.wav,fear,I am terrified and scared to say the word dime...
OAF_dip_fear.wav,fear,I am terrified and scared to say the word dip...
OAF_ditch_fear.wav,fear,I am terrified and scared to say the word ditch...
OAF_dodge_fear.wav,fear,I am terrified and scared to say the word dodge...
OAF_dog_fear.wav,fear,I am terrified and scared to say the word dog...
OAF_doll_fear.wav,fear,I am terrified and scared to say the word doll...
OAF_door_fear.wav,fear,I am terrified and scared to say the word door...
OAF_fail_fear.wav,fear,I am terrified and scared to say the word fail...
OAF_fall_fear.wav,fear,I am terrified and scared to say the word fall...
OAF_far_fear.wav,fear,I am terrified and scared to say the word far...
OAF_fat_fear.wav,fear,I am terrified and scared to say the word fat...
OAF_fit_fear.wav,fear,I am terrified and scared to say the word fit...
OAF_five_fear.wav,fear,I am terrified and scared to say the word five...
OAF_food_fear.wav,fear,I am terrified and scared to say the word food...
OAF_gap_fear.wav,fear,I am terrified and scared to say the word gap...
OAF_gas_fear.wav,fear,I am terrified and scared to say the word gas...
OAF_gaze_fear.wav,fear,I am terrified and scared to say the word gaze...
OAF_germ_fear.wav,fear,I am terrified and scared to say the word germ...
OAF_get_fear.wav,fear,I am terrified and scared to say the word get...
OAF_gin_fear.wav,fear,I am terrified and scared to say the word gin...
OAF_goal_fear.wav,fear,I am terrified and scared to say the word goal...
OAF_good_fear.wav,fear,I am terrified and scared to say the word good...
OAF_goose_fear.wav,fear,I am terrified and scared to say the word goose...
OAF_gun_fear.wav,fear,I am terrified and scared to say the word gun...
OAF_half_fear.wav,fear,I am terrified and scared to say the word half...
OAF_hall_fear.wav,fear,I am terrified and scared to say the word hall...
OAF_hash_fear.wav,fear,I am terrified and scared to say the word hash...
OAF_hate_fear.wav,fear,I am terrified and scared to say the word hate...
OAF_have_fear.wav,fear,I am terrified and scared to say the word have...
OAF_haze_fear.wav,fear,I am terrified and scared to say the word haze...
OAF_hire_fear.wav,fear,I am terrified and scared to say the word hire...
OAF_hit_fear.wav,fear,I am terrified and scared to say the word hit...
OAF_hole_fear.wav,fear,I am terrified and scared to say the word hole...
OAF_home_fear.wav,fear,I am terrified and scared to say the word home...
OAF_hurl_fear.wav,fear,I am terrified and scared to say the word hurl...
OAF_hush_fear.wav,fear,I am terrified and scared to say the word hush...
OAF_jail_fear.wav,fear,I am terrified and scared to say the word jail...
OAF_jar_fear.wav,fear,I am terrified and scared to say the word jar...
OAF_join_fear.wav,fear,I am terrified and scared to say the word join...
OAF_judge_fear.wav,fear,I am terrified and scared to say the word judge...
OAF_jug_fear.wav,fear,I am terrified and scared to say the word jug...
OAF_juice_fear.wav,fear,I am terrified and scared to say the word juice...
OAF_keen_fear.wav,fear,I am terrified and scared to say the word keen...
OAF_keep_fear.wav,fear,I am terrified and scared to say the word keep...
OAF_keg_fear.wav,fear,I am terrified and scared to say the word keg...
OAF_kick_fear.wav,fear,I am terrified and scared to say the word kick...
OAF_kill_fear.wav,fear,I am terrified and scared to say the word kill...
OAF_king_fear.wav,fear,I am terrified and scared to say the word king...
OAF_kite_fear.wav,fear,I am terrified and scared to say the word kite...
OAF_knock_fear.wav,fear,I am terrified and scared to say the word knock...
OAF_late_fear.wav,fear,I am terrified and scared to say the word late...
OAF_laud_fear.wav,fear,I am terrified and scared to say the word laud...
OAF_lean_fear.wav,fear,I am terrified and scared to say the word lean...
OAF_learn_fear.wav,fear,I am terrified and scared to say the word learn...
OAF_lease_fear.wav,fear,I am terrified and scared to say the word lease...
OAF_lid_fear.wav,fear,I am terrified and scared to say the word lid...
OAF_life_fear.wav,fear,I am terrified and scared to say the word life...
OAF_limb_fear.wav,fear,I am terrified and scared to say the word limb...
OAF_live_fear.wav,fear,I am terrified and scared to say the word live...
OAF_loaf_fear.wav,fear,I am terrified and scared to say the word loaf...
OAF_long_fear.wav,fear,I am terrified and scared to say the word long...
OAF_lore_fear.wav,fear,I am terrified and scared to say the word lore...
OAF_lose_fear.wav,fear,I am terrified and scared to say the word lose...
OAF_lot_fear.wav,fear,I am terrified and scared to say the word lot...
OAF_love_fear.wav,fear,I am terrified and scared to say the word love...
OAF_luck_fear.wav,fear,I am terrified and scared to say the word luck...
OAF_make_fear.wav,fear,I am terrified and scared to say the word make...
OAF_match_fear.wav,fear,I am terrified and scared to say the word match...
OAF_merge_fear.wav,fear,I am terrified and scared to say the word merge...
OAF_mess_fear.wav,fear,I am terrified and scared to say the word mess...
OAF_met_fear.wav,fear,I am terrified and scared to say the word met...
OAF_mill_fear.wav,fear,I am terrified and scared to say the word mill...
OAF_mob_fear.wav,fear,I am terrified and scared to say the word mob...
OAF_mode_fear.wav,fear,I am terrified and scared to say the word mode...
OAF_mood_fear.wav,fear,I am terrified and scared to say the word mood...
OAF_moon_fear.wav,fear,I am terrified and scared to say the word moon...
OAF_mop_fear.wav,fear,I am terrified and scared to say the word mop...
OAF_mouse_fear.wav,fear,I am terrified and scared to say the word mouse...
OAF_nag_fear.wav,fear,I am terrified and scared to say the word nag...
OAF_name_fear.wav,fear,I am terrified and scared to say the word name...
OAF_near_fear.wav,fear,I am terrified and scared to say the word near...
OAF_neat_fear.wav,fear,I am terrified and scared to say the word neat...
OAF_nice_fear.wav,fear,I am terrified and scared to say the word nice...
OAF_note_fear.wav,fear,I am terrified and scared to say the word note...
OAF_numb_fear.wav,fear,I am terrified and scared to say the word numb...
OAF_pad_fear.wav,fear,I am terrified and scared to say the word pad...
OAF_page_fear.wav,fear,I am terrified and scared to say the word page...
OAF_pain_fear.wav,fear,I am terrified and scared to say the word pain...
OAF_pass_fear.wav,fear,I am terrified and scared to say the word pass...
OAF_pearl_fear.wav,fear,I am terrified and scared to say the word pearl...
OAF_peg_fear.wav,fear,I am terrified and scared to say the word peg...
OAF_perch_fear.wav,fear,I am terrified and scared to say the word perch...
OAF_phone_fear.wav,fear,I am terrified and scared to say the word phone...
OAF_pick_fear.wav,fear,I am terrified and scared to say the word pick...
OAF_pike_fear.wav,fear,I am terrified and scared to say the word pike...
OAF_pole_fear.wav,fear,I am terrified and scared to say the word pole...
OAF_pool_fear.wav,fear,I am terrified and scared to say the word pool...
OAF_puff_fear.wav,fear,I am terrified and scared to say the word puff...
OAF_rag_fear.wav,fear,I am terrified and scared to say the word rag...
OAF_raid_fear.wav,fear,I am terrified and scared to say the word raid...
OAF_rain_fear.wav,fear,I am terrified and scared to say the word rain...
OAF_raise_fear.wav,fear,I am terrified and scared to say the word raise...
OAF_rat_fear.wav,fear,I am terrified and scared to say the word rat...
OAF_reach_fear.wav,fear,I am terrified and scared to say the word reach...
OAF_read_fear.wav,fear,I am terrified and scared to say the word read...
OAF_red_fear.wav,fear,I am terrified and scared to say the word red...
OAF_ring_fear.wav,fear,I am terrified and scared to say the word ring...
OAF_ripe_fear.wav,fear,I am terrified and scared to say the word ripe...
OAF_road_fear.wav,fear,I am terrified and scared to say the word road...
OAF_room_fear.wav,fear,I am terrified and scared to say the word room...
OAF_rose_fear.wav,fear,I am terrified and scared to say the word rose...
OAF_rot_fear.wav,fear,I am terrified and scared to say the word rot...
OAF_rough_fear.wav,fear,I am terrified and scared to say the word rough...
OAF_rush_fear.wav,fear,I am terrified and scared to say the word rush...
OAF_said_fear.wav,fear,I am terrified and scared to say the word said...
OAF_sail_fear.wav,fear,I am terrified and scared to say the word sail...
OAF_search_fear.wav,fear,I am terrified and scared to say the word search...
OAF_seize_fear.wav,fear,I am terrified and scared to say the word seize...
OAF_sell_fear.wav,fear,I am terrified and scared to say the word sell...
OAF_shack_fear.wav,fear,I am terrified and scared to say the word shack...
OAF_shall_fear.wav,fear,I am terrified and scared to say the word shall...
OAF_shawl_fear.wav,fear,I am terrified and scared to say the word shawl...
OAF_sheep_fear.wav,fear,I am terrified and scared to say the word sheep...
OAF_shirt_fear.wav,fear,I am terrified and scared to say the word shirt...
OAF_should_fear.wav,fear,I am terrified and scared to say the word should...
OAF_shout_fear.wav,fear,I am terrified and scared to say the word shout...
OAF_size_fear.wav,fear,I am terrified and scared to say the word size...
OAF_soap_fear.wav,fear,I am terrified and scared to say the word soap...
OAF_soup_fear.wav,fear,I am terrified and scared to say the word soup...
OAF_sour_fear.wav,fear,I am terrified and scared to say the word sour...
OAF_south_fear.wav,fear,I am terrified and scared to say the word south...
OAF_sub_fear.wav,fear,I am terrified and scared to say the word sub...
OAF_such_fear.wav,fear,I am terrified and scared to say the word such...
OAF_sure_fear.wav,fear,I am terrified and scared to say the word sure...
OAF_take_fear.wav,fear,I am terrified and scared to say the word take...
OAF_talk_fear.wav,fear,I am terrified and scared to say the word talk...
OAF_tape_fear.wav,fear,I am terrified and scared to say the word tape...
OAF_team_fear.wav,fear,I am terrified and scared to say the word team...
OAF_tell_fear.wav,fear,I am terrified and scared to say the word tell...
OAF_thin_fear.wav,fear,I am terrified and scared to say the word thin...
OAF_third_fear.wav,fear,I am terrified and scared to say the word third...
OAF_thought_fear.wav,fear,I am terrified and scared to say the word thought...
OAF_thumb_fear.wav,fear,I am terrified and scared to say the word thumb...
OAF_time_fear.wav,fear,I am terrified and scared to say the word time...
OAF_tip_fear.wav,fear,I am terrified and scared to say the word tip...
OAF_tire_fear.wav,fear,I am terrified and scared to say the word tire...
OAF_ton_fear.wav,fear,I am terrified and scared to say the word ton...
OAF_tool_fear.wav,fear,I am terrified and scared to say the word tool...
OAF_tough_fear.wav,fear,I am terrified and scared to say the word tough...
OAF_turn_fear.wav,fear,I am terrified and scared to say the word turn...
OAF_vine_fear.wav,fear,I am terrified and scared to say the word vine...
OAF_voice_fear.wav,fear,I am terrified and scared to say the word voice...
